Datetime,HS,ES,PM25,QV,QG,Q,PM25_pred
2025-04-02 11:00:00,4.1970033829099,3.8674831856652703,7.0,0.6184492024833036,0.007171508805925076,0.0665974016131737,20.920668392353363
2025-04-29 18:00:00,4.796987881383703,3.3638086566628145,4.0,0.1627714772051975,7.545422115634968e-16,1.1082326036977393e-08,16.78235126842914
2025-04-28 18:00:00,4.872504774607555,3.398291593038455,8.0,0.1257473584839771,3.924660963978088e-14,7.025067609392979e-08,16.782363690713012
2025-03-07 05:00:00,4.307845248073032,5.279753634331938,47.0,0.5318328164834168,0.2783733284673307,0.38477015387454866,21.004040626307454
2025-05-20 18:00:00,4.497642702671328,4.034894594212306,10.0,0.3713795899400788,0.11968939511639273,0.2108321571262363,21.00403005948907
2025-03-02 16:00:00,4.788042925494146,3.4023123212237167,21.0,0.16760030762379852,6.050299823603026e-14,1.0069916144894559e-07,16.782370083304617
2025-06-11 23:00:00,4.112166788091773,5.241503830849402,,0.6741095960059854,0.30992292666224336,0.45707988238958575,
2025-05-18 20:00:00,4.407085349969893,3.9122569415436317,6.0,0.4478368551554847,0.01818606027606047,0.0902462633115577,20.984849447239096
2025-06-12 11:00:00,4.010167958617911,3.9364188961006463,29.0,0.7229639499567606,0.028314228398494748,0.14307398926063972,21.003323653667834
2025-04-30 16:00:00,4.628612855615525,3.486445447515524,9.0,0.2691462194216388,1.5966617341524393e-10,6.555421187401514e-06,16.783725074245783
2025-02-05 23:00:00,4.421469111701246,5.293706713235468,51.0,0.43555827084726917,0.2675856517089622,0.34139294626851213,21.004040623393
2025-04-02 08:00:00,4.073257115977533,4.013259441660544,17.0,0.6953510588546978,0.09120245098822666,0.2518287530541481,21.00403980280037
2025-02-06 11:00:00,5.017266339733967,4.137489128196616,69.0,0.0724768876428944,0.3285021448748625,0.15430104680314136,21.00368414857358
2025-06-09 10:00:00,3.986953378494613,4.0635995363503055,23.0,0.7308086832661453,0.16590829797176937,0.34820572192839694,21.00404062447281
2025-02-09 19:00:00,3.957973954544191,5.281225136978247,23.0,0.7387456934792075,0.27721784579031783,0.45254114700564,21.00404062651438
2025-03-28 06:00:00,4.2917999112597665,3.7114563256025592,20.0,0.5450385883562193,6.728640541453572e-05,0.006055880400297121,17.91299110602725
2025-06-12 15:00:00,3.8213559187747017,3.698474455888937,25.0,0.7469039883839929,4.028207638090935e-05,0.005485147537604602,17.818168510446004
2025-04-30 12:00:00,4.551397398725764,3.3778743183675735,19.0,0.32780043420466964,3.988079623698904e-15,3.61565240626266e-08,16.782356532713223
2025-02-18 07:00:00,3.898106075412037,4.87294234360293,21.0,0.7483559196108525,0.7735232207952726,0.7608355152321654,21.004040626517472
2025-03-03 12:00:00,4.890085248903128,3.7452806479783893,31.0,0.11807328866385543,0.00023142420158997587,0.005227333599277502,17.774557510033123
2025-03-25 05:00:00,4.525085148680849,5.266052178343671,20.0,0.34889725016240336,0.28933684496583323,0.3177244554315025,21.00404061288553
2025-02-09 20:00:00,3.995560908969452,5.31752742488139,26.0,0.728051712986776,0.250023559740644,0.4266498341218796,21.00404062650198
2025-04-07 22:00:00,4.187590740070564,5.234584465624614,11.0,0.6251739087766924,0.31594906272675544,0.44443572147074095,21.004040626512353
2025-04-22 07:00:00,5.0695645462609455,3.5732607115529076,13.0,0.058323783298600426,7.534612605881071e-08,6.62908072710169e-05,16.796249424431032
